-5.662857080131903587e+00,-5.966607076052521386e+00
-5.662857080131903587e+00,-6.017655496950204963e+00
-5.662857080131903587e+00,-6.017655496950204963e+00
-5.966607076052521386e+00,-6.017655496950204963e+00
-5.966607076052521386e+00,-6.220770370299808505e+00
-5.966607076052521386e+00,-6.148579550137982963e+00
-6.017655496950204963e+00,-6.148579550137982963e+00
-6.017655496950204963e+00,-6.148579550137982963e+00
-6.017655496950204963e+00,-4.266061021689093735e+00
-6.269079493482277776e+00,-6.269660007241225408e+00
