-6.035783153870466933e+00,-6.035783153870466933e+00
-6.035576435679868013e+00,-6.035576435679868013e+00
-6.035369666521867238e+00,-6.035369666521867238e+00
-6.035163079303902833e+00,-6.035163079303902833e+00
-6.034956461438183872e+00,-6.034956461438183872e+00
-6.034749846977976340e+00,-6.034749846977976340e+00
-6.034543460203618537e+00,-6.034543460203618537e+00
-6.034336680471735548e+00,-6.034336680471735548e+00
-6.034130451380073978e+00,-6.034130451380073978e+00
-6.033923869213045243e+00,-6.033923869213045243e+00
-6.033717182563791859e+00,-6.033717182563791859e+00
-6.033510758231392046e+00,-6.033510758231392046e+00
-6.033304211636792758e+00,-6.033304211636792758e+00
-6.033097970979500069e+00,-6.033097970979500069e+00
-6.032891540333614522e+00,-6.032891540333614522e+00
-6.032684870121359566e+00,-6.032684870121359566e+00
-6.032478564294708079e+00,-6.032478564294708079e+00
-6.032272417359347827e+00,-6.032272417359347827e+00
-6.032065770367661450e+00,-6.032065770367661450e+00
-6.031859598349413432e+00,-6.031859598349413432e+00
-6.031653116537888160e+00,-6.031653116537888160e+00
-6.031446845938116752e+00,-6.031446845938116752e+00
-6.031240934940846898e+00,-6.031240934940846898e+00
-6.031034090822709359e+00,-6.031034090822709359e+00
-6.030828051328087192e+00,-6.030828051328087192e+00
-6.030621977922781873e+00,-6.030621977922781873e+00
-6.030415575167523023e+00,-6.030415575167523023e+00
-6.030209574013433382e+00,-6.030209574013433382e+00
-6.030003153770548074e+00,-6.030003153770548074e+00
-6.029797072812966618e+00,-6.029797072812966618e+00
-6.029590931036943324e+00,-6.029590931036943324e+00
-6.029384849998437268e+00,-6.029384849998437268e+00
-6.029178577514039183e+00,-6.029178577514039183e+00
-6.028972504031570701e+00,-6.028972504031570701e+00
-6.028766306138775732e+00,-6.028766306138775732e+00
-6.028560483342102927e+00,-6.028560483342102927e+00
-6.028354150272886791e+00,-6.028354150272886791e+00
-6.028148300284147609e+00,-6.028148300284147609e+00
