-5.695084426160310187e+00,-5.419476226850918010e+00
-7.963313263233988692e+00,-7.532495378099726580e+00
-8.075470574523816225e+00,-8.075470574523816225e+00
-7.019560171406752147e+00,-6.953484281447952498e+00
-6.109848115951820091e+00,-6.109848115951820091e+00
-5.504166058541474449e+00,-5.504166058541474449e+00
-5.059338844398983071e+00,-5.059338844398983071e+00
-5.045976714175363753e+00,-4.623552244689681956e+00
-4.623552244689681956e+00,-4.166801067443412165e+00
-4.166801067443412165e+00,-4.200046964258338456e+00
