5.101859561609587423e-01,2.107470661634970099e+00
8.605363065113174059e-01,2.457821011985329207e+00
1.210886656861667632e+00,2.808171362335679433e+00
1.561237007212013417e+00,3.158521712686025218e+00
1.911587357562364531e+00,3.508872063036376332e+00
2.261937707912714757e+00,3.859222413386726558e+00
2.612288058263057877e+00,4.209572763737069678e+00
2.962638408613408103e+00,4.559923114087419904e+00
3.312988758963775204e+00,4.910273464437787005e+00
3.663339109314125430e+00,5.260623814788137231e+00
